name,latitude,longitude,rating,no_of_reviews,delivery_options,promotion,post_code,suburb,road,delivery_cost_winsorized,sun,mon,tue,wed,thu,fri,sat,delivery_time_winsorized
napolizz pizza,1.3755145,103.8692127,4.2,40.0,1,1,554360,Serangoon,Serangoon North Avenue 5,16.2,1,1,1,1,1,1,1,24.0
rite pizza,1.3764553,103.7439877,4.3,111.0,3,1,689471,Choa Chu Kang,Choa Chu Kang Avenue 1,18.2,1,0,1,1,1,1,1,30.0
xw western grill,1.384613206611373,103.74497752,4.1,317.0,1,1,689813,Choa Chu Kang,Choa Chu Kang Avenue 4,19.4,1,1,1,1,1,1,1,29.0
mix & match malls (food),1.3848027,103.7449207,4.6,165.0,1,1,689812,Choa Chu Kang,Choa Chu Kang Avenue 4,20.1,1,1,1,1,1,1,1,32.0
4fingers,1.354391590387806,103.94481729881072,4.3,4985.0,1,1,520508,Tampines,Tampines Central 1,16.5,1,1,1,1,1,1,1,34.0
subway,1.3649084,103.8653283,4.4,542.0,1,1,556679,Serangoon,Farleigh Avenue,3.3,1,1,1,1,1,1,1,26.0
chowhound western grill,1.3737141,103.8754635,4.5,259.0,3,1,551504,Serangoon,Serangoon North Avenue 4,17.0,1,1,1,1,1,1,1,26.0
saizeriya,1.3753713,103.87941741943358,4.5,1444.0,1,1,538692,Hougang,Hougang Street 91,15.8,1,1,1,1,1,1,1,25.0
ali's wok & grill,1.3757918140205718,103.8797067,4.1,264.0,1,1,538692,Hougang,Hougang Street 91,15.6,1,1,1,1,1,1,1,27.0
popeyes,1.3542734609312106,103.94503015280162,4.2,4474.0,1,1,520508,Tampines,Tampines Central 1,16.4,1,1,1,1,1,1,1,37.0
kfc,1.3755037902502418,103.87982498472525,4.0,3009.0,3,1,538692,Hougang,Hougang Street 91,15.8,1,1,1,1,1,1,1,24.0
cedele,1.3875092,103.8690636676434,4.1,596.0,1,1,807011,Serangoon,Seletar Road,16.4,1,1,1,1,1,1,1,30.0
the coffee bean & tea leaf,1.3692079464689186,103.84795419430378,4.6,1519.0,1,1,569933,Ang Mo Kio,Ang Mo Kio Bus Interchange,5.7,1,1,1,1,1,1,1,27.0
mix & match malls (food),1.3539967571428573,103.9451766,4.2,94.0,1,1,529536,Tampines,Tampines Central 1,18.8,1,1,1,1,1,1,1,34.0
char grill bar,1.3729751,103.8862005,4.1,1253.0,1,1,530583,Hougang,Hougang Avenue 8,16.0,1,1,1,1,1,1,1,30.0
top corner western food,1.3809034,103.8794328,4.1,314.0,1,1,533979,Hougang,Buangkok Green,16.2,1,1,1,1,1,1,1,32.0
fusion express,1.370729,103.881438,4.8,14.0,1,0,530644,Hougang,Hougang Avenue 8,15.7,1,1,1,1,1,1,1,29.0
gelare,1.3540606,103.94521274230384,4.4,352.0,1,1,529536,Tampines,Tampines Central 1,17.0,1,1,1,1,1,1,1,33.0
sod cafe,1.3747876264150944,103.8829101026058,4.6,1409.0,1,1,538776,Hougang,Hougang Avenue 9,16.2,1,1,1,1,1,1,1,30.0
bagus ria thai muslim seafood,1.3805316299436856,103.8358591463121,4.2,93.0,1,1,560601,Ang Mo Kio,Ang Mo Kio Avenue 5,15.8,1,1,1,1,1,1,1,29.0
pasta glory,1.37308647,103.83743236666666,3.2,8.0,1,0,569897,Ang Mo Kio,Ang Mo Kio Avenue 4,15.5,1,1,1,1,1,1,1,29.0
kfc,1.3707738518714905,103.84584490000002,4.0,2526.0,3,1,560119,Ang Mo Kio,Ang Mo Kio Avenue 6,14.6,1,1,1,1,1,1,1,24.0
fatty bom bom,1.3913475,103.8711273,4.4,188.0,1,1,790455,Seng Kang,Sengkang West Avenue,16.8,1,1,1,1,1,1,1,31.0
subway,1.3748527,103.8829199,4.4,2255.0,1,1,530917,Hougang,Hougang Avenue 9,3.3,1,1,1,1,1,1,1,24.0
moustache man western food,1.378195741207884,103.849771475,1.0,1.0,1,0,567749,Ang Mo Kio,Ang Mo Kio Avenue 5,15.0,0,1,1,1,1,1,0,24.0
common grill,1.3795264500891022,103.88790806514452,4.4,6903.0,1,1,531565,Hougang,Hougang Street 51,3.3,1,1,1,1,1,1,1,27.0
cucina 17 pasta & grill,1.389071663,103.8459029,5.0,1.0,3,0,569088,Ang Mo Kio,Ang Mo Kio Street 64,16.8,0,1,1,1,1,1,0,30.0
chef's hats,1.3797118,103.8882219,4.6,507.0,1,1,531565,Hougang,Hougang Street 51,16.6,1,0,1,1,1,1,1,27.0
kagaya's donburi ya,1.3903039,103.8473732,1.0,1.0,3,0,569450,Ang Mo Kio,Ang Mo Kio Electronics Park Road,21.3,0,1,1,1,1,1,0,30.0
wild wild western,1.37297132951892,103.855252223152,5.0,2.0,1,1,560541,Ang Mo Kio,Ang Mo Kio Avenue 10,15.2,1,1,1,1,1,1,1,33.0
subway,1.353937972425669,103.95971969198403,4.5,1149.0,1,1,520332,Tampines,Tampines Street 34,3.3,1,1,1,1,1,1,1,24.0
mix & match malls (food),1.3725002,103.8937628822914,4.3,247.0,1,1,538766,Hougang,Hougang Avenue 10,16.0,1,1,1,1,1,1,1,29.0
chef recipe,1.3706791,103.85701951255258,4.1,274.0,1,1,560555,Ang Mo Kio,Ang Mo Kio Avenue 10,17.0,1,1,1,1,1,1,1,30.0
arnold's fried chicken,1.37966585064666,103.88793345467964,4.4,7176.0,3,1,538719,Hougang,Hougang Street 51,16.2,1,1,1,1,1,1,1,27.0
pizza hut,1.3797097270070464,103.8882725,4.0,527.0,1,1,531565,Hougang,Hougang Street 51,16.4,1,1,1,1,1,1,1,25.0
burger king,1.3666772842407224,103.96424520015717,4.2,3350.0,3,1,510257,Pasir Ris,Pasir Ris Drive 2,18.1,1,1,1,1,1,1,1,25.0
e&d co,1.3671223979104576,103.96452511890875,4.4,902.0,1,1,510258,Pasir Ris,Pasir Ris Drive 2,18.9,1,1,1,1,1,1,1,29.0
the bark cafe,1.3623821846122075,103.9739409,4.4,162.0,1,0,507707,Changi,Upper Changi Road North,18.5,1,1,1,1,1,1,1,27.0
pepper lunch,1.37228632,103.8937984,4.3,767.0,1,1,538766,Hougang,Hougang Avenue 10,14.9,1,1,1,1,1,1,1,29.0
mun ting xiang cha xuan,1.37056642690527,103.8950691,4.0,105.0,1,1,530804,Hougang,Hougang Central,16.5,1,1,1,1,1,1,1,27.0
samwitch,1.3711489,103.8939877,5.0,9.0,3,0,530809,Hougang,CP circle,14.0,1,1,1,1,1,1,1,28.0
fatty bom bom,1.3690562248229978,103.89755845069884,4.2,1524.0,1,1,532365,Hougang,Upper Serangoon Road,14.5,1,1,1,1,1,1,1,31.0
five &2,1.3752701,103.89822333333336,4.5,0.0,1,1,538768,Hougang,Hougang Avenue 8,14.5,1,1,1,1,1,1,1,28.0
wild blooms,1.3707876821573075,103.8949427,4.3,259.0,1,0,530804,Hougang,Hougang Central,13.8,0,0,0,0,0,0,1,24.0
teagif,1.38293143424718,103.894021241734,5.0,2.0,1,0,544275,Seng Kang,Compassvale Link,16.3,1,1,1,1,1,1,1,24.0
the handburger,1.37840405,103.76369205,4.2,244.0,3,1,678213,Bukit Panjang,Hillion Mall Carpark Entrance,3.3,1,1,1,1,1,1,1,31.0
texas chicken,1.377318441867828,103.90334677696228,4.1,5863.0,3,1,530476,Hougang,Upper Serangoon View,15.0,1,1,1,1,1,1,1,27.0
subway,1.3726955049219782,103.8937443979096,4.5,1762.0,3,1,538767,Hougang,Hougang Avenue 10,3.3,1,1,1,1,1,1,1,27.0
pizza hut,1.37225,103.85581669458765,4.0,385.0,1,1,560577,Ang Mo Kio,Ang Mo Kio Street 52,15.1,1,1,1,1,1,1,1,29.0
tenderfresh classic,1.3858191386892145,103.9020414770264,4.4,544.0,3,1,540118,Seng Kang,Rivervale Drive,18.0,1,1,1,1,1,1,1,28.0
saizeriya,1.3724832,103.89386935,4.3,1177.0,1,1,538766,Hougang,Hougang Avenue 10,14.6,1,1,1,1,1,1,1,26.0
mix & match malls (food),1.392202214301527,103.90492656478142,4.2,200.0,1,1,545082,Seng Kang,Rivervale Crescent,18.1,1,1,1,1,1,1,1,27.0
the coffee bean & tea leaf,1.3922791,103.89509797096252,4.4,3157.0,1,1,545078,Seng Kang,Sengkang Square,6.6,1,1,1,1,1,1,1,33.0
dolphins' tavern,1.38558,103.87286,5.0,1.0,1,0,808440,Serangoon,Jalan Selaseh,16.4,1,0,1,1,1,1,1,31.0
taipei zhan,1.3858143,103.9020715,4.1,395.0,1,1,540118,Seng Kang,Rivervale Drive,15.8,1,1,1,1,1,1,1,28.0
go2eat,1.385613,103.897648,4.3,490.0,1,1,544205,Seng Kang,Compassvale Lane,16.0,1,1,1,1,1,1,1,29.0
the soup spoon union,1.391934938930228,103.90470379607156,4.2,2438.0,3,0,545082,Seng Kang,Rivervale Crescent,3.3,1,1,1,1,1,1,1,30.0
domino's,1.361855,103.76414,4.5,646.0,3,0,667970,Bukit Batok,Hillview Rise,4.5,1,1,1,1,1,1,1,65.0
wester,1.3920625418923436,103.89503435042168,4.3,75.0,1,1,545078,Seng Kang,Sengkang Square,16.4,1,1,1,1,1,1,1,38.0
fish & co.,1.3913475599999998,103.8935649,4.2,143.0,3,1,544829,Seng Kang,Sengkang Square,17.4,1,1,1,1,1,1,1,33.0
food junction,1.39263864333122,103.90428158915,4.0,0.0,3,0,545082,Seng Kang,Rivervale Crescent,18.2,1,1,1,1,1,1,1,26.0
pasta times,1.3913744285714285,103.8940247982208,4.4,634.0,1,1,544829,Seng Kang,Sengkang Square,16.6,1,1,1,1,1,1,1,34.0
backyard griller,1.37461905,103.8860819,4.1,1493.0,1,1,530684,Hougang,Hougang Street 61,17.3,1,1,1,1,1,1,1,24.0
proofer bakery & pizzeria,1.3923488749999997,103.8949575,4.2,211.0,1,1,545078,Seng Kang,Sengkang Square,16.8,1,1,1,1,1,1,1,33.0
tenderfresh,1.3846140970945344,103.74496098571429,4.3,1080.0,1,1,689813,Choa Chu Kang,Choa Chu Kang Avenue 4,21.7,1,1,1,1,1,1,1,29.0
whisk & paddle,1.3929766666666663,103.9172513,4.4,238.0,1,0,828824,Punggol,Tebing Lane,17.1,1,1,1,1,1,1,1,29.0
fish & co.,1.379125134448202,103.93615423065876,4.8,36.0,3,1,510736,Pasir Ris,Pasir Ris Street 72,17.0,1,1,1,1,1,1,1,28.0
sarpino's,1.3940029,103.913068,3.9,424.0,1,1,820168,Punggol,Punggol Field,3.3,1,1,1,1,1,1,1,35.0
big fish small fish,1.3933623,103.9176754,4.3,924.0,1,1,828836,Punggol,Punggol Promenade Riverside Walk,3.3,1,1,1,1,1,1,1,33.0
fat po,1.3930679,103.91719315,4.4,205.0,1,1,828824,Punggol,Tebing Lane,17.2,1,1,1,1,1,1,1,29.0
mix & match malls (food),1.3922971,103.8949423,4.4,212.0,1,1,545078,Seng Kang,Sengkang Square,18.0,1,1,1,1,1,1,1,34.0
subway,1.3731771,103.93338072,4.4,147.0,3,1,528764,Tampines,Tampines North Drive 2,3.3,1,1,1,1,1,1,1,26.0
roger's kitchen,1.38313,103.8935404,4.2,1504.0,1,1,545061,Seng Kang,Sengkang Central,15.9,1,1,1,1,1,1,1,25.0
uncle tony’s tuckshop,1.3928524,103.894366,4.5,1105.0,1,1,545025,Seng Kang,Sengkang Square,16.6,1,1,1,1,1,1,1,31.0
wild mushroom,1.39248385,103.91646663666953,4.2,149.0,3,0,828836,Punggol,Punggol Promenade Riverside Walk,16.7,1,0,1,1,1,1,1,24.0
banyan beer garden,1.392357959413335,103.9167894,3.7,41.0,1,1,828836,Punggol,Punggol Promenade Riverside Walk,16.7,1,1,1,1,1,1,1,32.0
chef recipe,1.3870902493262631,103.89030350000002,4.4,300.0,1,1,540303,Seng Kang,Anchorvale Link,16.9,1,1,1,1,1,1,1,26.0
kopitiam western food,1.3801191,103.93681814,4.3,31.0,1,1,510736,Pasir Ris,Pasir Ris Street 72,17.1,1,1,1,1,1,1,1,27.0
ah xiang chicken rice,1.3755089666666669,103.90096282307692,5.0,1.0,1,0,530475,Hougang,Upper Serangoon Crescent,16.1,1,1,0,1,1,1,1,29.0
golden rooster,1.3779156585715968,103.94221973534796,4.4,382.0,3,1,519498,Pasir Ris,Pasir Ris Drive 3,17.4,1,1,1,1,1,1,1,27.0
l'chaim bistro,1.3932319,103.9175805,4.4,7.0,1,0,828836,Punggol,Punggol Promenade Riverside Walk,16.8,1,1,1,1,1,1,1,24.0
burger king,1.3570217212311917,103.94654381594016,4.2,2510.0,3,1,529204,Tampines,Tampines Street 41,17.2,1,1,1,1,1,1,1,30.0
kfc,1.3940269,103.9130643,4.2,2181.0,3,1,820168,Punggol,Punggol Field,16.5,1,1,1,1,1,1,1,29.0
west grill station,1.3893038548770136,103.8865673325884,4.0,1098.0,1,1,540308,Seng Kang,Anchorvale Road,3.3,1,1,1,1,1,1,1,28.0
fins & feathers,1.3733194,103.9516269,4.2,35.0,1,1,519641,Pasir Ris,Pasir Ris Central,18.0,1,0,1,1,1,1,1,34.0
domino's,1.378404655,103.9417466,4.6,1268.0,3,0,510625,Pasir Ris,Elias Road,4.5,1,1,1,1,1,1,1,65.0
fish & chicks,1.3724431836431434,103.94987977960524,4.0,2298.0,1,1,518457,Pasir Ris,Pasir Ris Central Street 3,3.3,1,1,1,1,1,1,1,30.0
burger king,1.3738887015660597,103.95189571034716,4.1,3181.0,3,1,519640,Pasir Ris,Pasir Ris Central,17.7,1,1,1,1,1,1,1,27.0
pump station bar & bistro,1.3935242136901262,103.91777911368534,3.6,15.0,1,0,828824,Punggol,Tebing Lane,16.8,0,1,0,0,0,0,0,24.0
saizeriya,1.3725112275686395,103.949457,4.5,1316.0,1,1,518457,Pasir Ris,Pasir Ris Central Street 3,21.7,1,1,1,1,1,1,1,34.0
eighteen chefs,1.377321,103.9550291,4.2,735.0,1,1,519599,Pasir Ris,Pasir Ris Close,18.6,1,1,1,1,1,1,1,32.0
buddy hoagies cafe & grill,1.37298346,103.84763583,4.5,979.0,1,1,569663,Ang Mo Kio,Ang Mo Kio Central 2,15.2,1,1,1,1,1,1,1,32.0
the tree cafe,1.3760976500000002,103.9557507,4.1,254.0,1,1,519599,Pasir Ris,Pasir Ris Close,18.9,1,1,1,1,1,1,1,31.0
kfc,1.37230110168457,103.94990611076354,4.2,1867.0,3,1,518457,Pasir Ris,Pasir Ris Central Street 3,18.7,1,1,1,1,1,1,1,27.0
kfc,1.3771155973241522,103.95492545,3.9,1613.0,3,1,519599,Pasir Ris,Pasir Ris Close,19.2,1,1,1,1,1,1,1,25.0
ang mo kio foodloft mix & match,1.3726752569562846,103.8479306,4.3,8.0,1,0,560721,Ang Mo Kio,Ang Mo Kio Avenue 8,16.2,1,1,1,1,1,1,1,35.0
pizza pazza,1.3895981911775996,103.89275179254253,3.8,127.0,1,1,543215,Seng Kang,Compassvale Drive,16.3,1,1,1,1,1,1,1,28.0
the handburger,1.3724342,103.949917075,4.4,130.0,3,1,518457,Pasir Ris,Pasir Ris Central Street 3,3.3,1,1,1,1,1,1,1,30.0
manna,1.3804066,103.8491241,4.3,75.0,1,0,569830,Ang Mo Kio,Ang Mo Kio Avenue 8,16.0,0,1,0,0,0,0,0,29.0
13 inch,1.376048,103.953333,2.8,0.0,1,0,519599,Pasir Ris,Pasir Ris Close,19.9,1,1,1,1,1,1,1,30.0
the coffee bean & tea leaf,1.3761191368103023,103.95585513114928,4.5,2525.0,1,1,519599,Pasir Ris,Pasir Ris Close,5.6,1,1,1,1,1,1,1,26.0
the soup spoon union,1.372433304786682,103.94990897178648,4.4,1988.0,3,0,518457,Pasir Ris,Pasir Ris Central Street 3,3.3,1,1,1,1,1,1,1,29.0
eighteen chefs,1.3972877,103.7468648,4.4,404.0,1,1,689579,Choa Chu Kang,Yew Tee Close,21.7,1,1,1,1,1,1,1,24.0
pizza hut,1.3724754,103.89385871764706,4.2,1016.0,1,1,538766,Hougang,Hougang Avenue 10,18.6,1,1,1,1,1,1,1,26.0
subway,1.3716416,103.84771255341651,4.3,1005.0,1,1,560721,Ang Mo Kio,Ang Mo Kio Avenue 8,3.3,1,1,1,1,1,1,1,24.0
kfc,1.3851415666666669,103.90128080546856,4.0,3490.0,3,1,540118,Seng Kang,Rivervale Drive,17.2,1,1,1,1,1,1,1,26.0
ola beach club,1.37758836617988,103.955151392285,4.0,0.0,1,0,519599,Pasir Ris,Pasir Ris Close,17.7,1,1,1,1,1,1,1,35.0
swensen's,1.3761749267578125,103.95571947097775,4.5,2382.0,1,1,519599,Pasir Ris,Pasir Ris Close,18.8,1,1,1,1,1,1,1,30.0
subway,1.397290229797363,103.7469395,4.4,1864.0,3,1,689580,Choa Chu Kang,Choa Chu Kang North 6,3.3,1,1,1,1,1,1,1,24.0
golden rooster,1.3847788,103.7433438,4.2,852.0,1,1,680302,Choa Chu Kang,Choa Chu Kang Avenue 4,18.6,1,1,1,1,1,1,1,24.0
lucky cuisine,1.4127248,103.74585965,3.9,10.0,1,0,729577,Sungei Kadut,Sungei Kadut Drive,20.1,1,1,1,1,1,1,1,31.0
texas lone star,1.3913537,103.89354667142858,4.6,66.0,3,1,544829,Seng Kang,Sengkang Square,16.7,1,1,1,1,1,1,1,33.0
kfc,1.3912875999999998,103.7481382,3.9,635.0,3,1,680766,Choa Chu Kang,Choa Chu Kang North 5,19.0,1,1,1,1,1,1,1,24.0
burger king,1.3922719955444334,103.89518451690672,3.9,8774.0,3,1,545078,Seng Kang,Sengkang East Way,16.7,1,1,1,1,1,1,1,32.0
8 degree,1.411495681,103.8442501,5.0,0.0,1,1,769162,Yishun,Orchid Club Road,18.7,1,1,1,1,1,1,1,24.0
kaye peri peri grille pasta,1.4156836825082817,103.839795,4.1,408.0,1,1,760507,Yishun,Yishun Avenue 4,18.1,1,1,1,1,1,1,1,29.0
fish & chicks,1.3970875,103.74692112207411,3.8,2366.0,1,1,689580,Choa Chu Kang,Choa Chu Kang North 6,3.3,1,1,1,1,1,1,1,24.0
rocky master,1.3752152,103.8797888,4.3,305.0,1,1,538692,Hougang,Hougang Street 91,15.9,1,1,1,1,1,1,1,27.0
fish & chicks,1.3940946,103.9133309,4.0,2011.0,1,1,820168,Punggol,Punggol Field,3.3,1,1,1,1,1,1,1,30.0
canadian pizza,1.39211905,103.7433973,4.3,229.0,1,0,680533,Choa Chu Kang,Choa Chu Kang Street 51,3.3,1,1,1,1,1,1,1,24.0
burger king,1.3842711,103.7447455,4.1,1198.0,3,1,689787,Choa Chu Kang,Choa Chu Kang Park Connector,19.0,1,1,1,1,1,1,1,25.0
the chef's place,1.4009220976955647,103.74802036,4.6,404.0,2,1,681672,Choa Chu Kang,Choa Chu Kang North 7,18.7,1,1,1,1,1,1,1,25.0
tenderbest makcik tuckshop,1.397782325744629,103.8732689,4.4,1279.0,1,1,799509,Seng Kang,Jalan Kayu,16.9,1,1,1,1,1,1,1,27.0
domino's,1.3773575,103.7446682,4.5,1288.0,3,0,680253,Choa Chu Kang,Choa Chu Kang Avenue 1,4.5,1,1,1,1,1,1,1,65.0
j's western,1.375503,103.8831696,4.3,7.0,1,0,538776,Hougang,Hougang Avenue 9,16.0,0,0,0,0,0,0,1,24.0
brostern,1.3757068,103.88319343372044,4.3,205.0,1,1,538776,Hougang,Hougang Avenue 9,15.6,1,1,1,1,1,1,1,30.0
han's,1.3975344103880585,103.8186444,4.3,297.0,1,1,787110,Yishun,Upper Thomson Road,18.8,1,1,1,1,1,1,1,33.0
napolizz pizza,1.377125802227653,103.76306136945846,4.2,249.0,1,1,678213,Bukit Panjang,Petir Road,19.3,1,1,1,1,1,1,1,32.0
amigo's,1.3733367919921873,103.8853467106819,4.3,4394.0,3,1,530683,Hougang,Hougang Avenue 4,3.3,1,1,1,1,1,1,1,28.0
the coffee bean & tea leaf,1.3876163363456724,103.8690688,4.4,1306.0,1,1,807011,Serangoon,Seletar Road,6.1,1,1,1,1,1,1,1,29.0
subway,1.3804109999977592,103.84902807272726,4.2,200.0,3,1,569830,Ang Mo Kio,Ang Mo Kio Avenue 8,3.3,0,1,1,1,1,1,0,32.0
texas chicken,1.3916926980018614,103.87607049942017,4.2,5309.0,3,1,797653,Seng Kang,Sengkang West Avenue,17.1,1,1,1,1,1,1,1,28.0
texas lone star,1.379585,103.936287,4.6,17.0,3,1,518771,Pasir Ris,Pasir Ris Street 72,16.7,1,1,1,1,1,1,1,25.0
han's,1.3917259875,103.8760429,4.2,1590.0,1,1,797653,Seng Kang,Sengkang West Avenue,16.8,1,1,1,1,1,1,1,25.0
west grill station,1.3780213,103.94241439917327,4.4,773.0,1,1,519498,Pasir Ris,Pasir Ris Drive 3,3.3,1,1,1,1,1,1,1,28.0
lao hero kitchen,1.3970247912761646,103.8730719,4.4,125.0,1,0,799507,Seng Kang,Jalan Kayu,18.5,1,1,1,1,1,1,1,29.0
4fingers,1.3958588,103.87296014713772,3.9,1071.0,1,1,799442,Seng Kang,Jalan Kayu,17.9,1,1,1,1,1,1,1,27.0
fish & co.,1.3977254,103.8732627,4.2,59.0,3,1,799509,Seng Kang,Jalan Kayu,17.5,1,1,1,1,1,1,1,30.0
canadian pizza,1.378335879560105,103.94258534709626,4.2,401.0,1,1,519498,Pasir Ris,Pasir Ris Drive 3,3.3,1,1,1,1,1,1,1,27.0
proofer bakery & pizzeria,1.3916831,103.8760414,4.0,45.0,1,1,797653,Seng Kang,Sengkang West Avenue,16.8,1,1,1,1,1,1,1,26.0
texas lone star,1.3977313,103.8732904,4.2,41.0,3,1,799509,Seng Kang,Jalan Kayu,17.4,1,1,1,1,1,1,1,33.0
chowhound western grill,1.4162261,103.83530125517709,4.2,212.0,3,1,760873,Yishun,Yishun Street 81,17.9,1,1,1,1,1,1,1,30.0
simply d & h,1.419721130125836,103.84362481,4.4,240.0,1,1,760675,Yishun,Yishun Ring Road,18.5,1,1,1,1,1,1,1,33.0
steak me,1.3978580355024108,103.8732615,4.4,96.0,1,0,799510,Seng Kang,Jalan Kayu,16.8,1,1,1,1,1,1,1,33.0
mix & match malls (food),1.3724536,103.9496805,4.4,98.0,1,1,518457,Pasir Ris,White Sands Taxi Stand,19.0,1,1,1,1,1,1,1,35.0
saizeriya,1.4146954870359565,103.83121368743298,4.5,754.0,1,1,767944,Yishun,Yishun Walk,19.3,1,1,1,1,1,1,1,31.0
o'my kampong,1.3982768551413085,103.88419465,4.2,819.0,1,1,544834,Seng Kang,Anchorvale Street,3.3,1,0,1,1,1,1,1,31.0
pastamania,1.39697373,103.8871231,4.4,915.0,1,1,544965,Seng Kang,Anchorvale Road,3.3,1,1,1,1,1,1,1,25.0
xin wang hong kong cafe,1.37238852,103.9498053,4.2,1214.0,1,1,518457,Pasir Ris,Pasir Ris Central Street 3,18.0,1,1,1,1,1,1,1,33.0
tartini grill & pasta,1.37243021,103.893998425,4.1,13.0,1,0,538766,Hougang,Hougang Avenue 10,14.2,1,1,1,1,1,1,1,30.0
pizza hut,1.3844071776058655,103.88167727086147,4.4,609.0,1,1,530991,Hougang,Buangkok Link,16.5,1,1,1,1,1,1,1,28.0
starbucks,1.391329,103.8760425,4.5,1530.0,3,1,797653,Seng Kang,Sengkang West Avenue,16.2,1,1,1,1,1,1,1,24.0
domino's,1.3961,103.8728,4.4,1330.0,3,0,799457,Seng Kang,Jalan Kayu,4.5,1,1,1,1,1,1,1,65.0
swensen's,1.3912215,103.8760755,4.3,789.0,1,1,797653,Seng Kang,Sengkang West Avenue,17.1,1,1,1,1,1,1,1,24.0
o'coffee club,1.3915082,103.8761,4.5,391.0,1,1,797653,Seng Kang,Sengkang West Avenue,17.8,1,1,1,1,1,1,1,29.0
bowl & grill,1.3836190014180405,103.8973460700933,4.1,3665.0,1,1,540267,Seng Kang,Compassvale Link,16.0,1,1,1,1,1,1,1,26.0
saizeriya,1.391239279365024,103.87607671000478,4.5,1322.0,1,1,797653,Seng Kang,Sengkang West Avenue,17.0,1,1,1,1,1,1,1,24.0
obar livehouse,1.3756397,103.95503528,4.5,4.0,1,1,519599,Pasir Ris,Pasir Ris Close,18.0,1,1,1,1,1,1,1,34.0
grill werkz,1.3988373666666667,103.8899828,4.3,710.0,1,1,540338,Seng Kang,Anchorvale Crescent,17.7,1,1,1,1,1,1,1,27.0
jewel coffee,1.3961178551848974,103.89179767579871,4.3,341.0,1,1,544628,Seng Kang,Anchorvale Street,17.7,1,1,1,1,1,1,1,30.0
tender fresh pasta & broiler,1.3780493736267088,103.90346288681027,4.1,3214.0,1,1,534032,Hougang,Upper Serangoon Road,15.5,1,1,1,1,1,1,1,26.0
makanpanda,1.3910726,103.8937038,4.0,466.0,1,1,544829,Seng Kang,Sengkang Square,16.1,1,1,1,1,1,1,1,29.0
mix & match malls (food),1.3761070771677155,103.955768,4.3,81.0,1,1,519599,Pasir Ris,Pasir Ris Close,18.7,1,1,1,1,1,1,1,32.0
pepper lunch,1.392276975,103.8948576,4.4,1613.0,1,1,545078,Seng Kang,Sengkang Square,17.1,1,1,1,1,1,1,1,26.0
kamar western,1.4003762,103.91026258,4.2,636.0,1,1,824622,Punggol,Punggol Central,16.8,1,1,1,1,1,1,1,25.0
wild wild western,1.4030724603586,103.895321720201,5.0,1.0,1,1,821217,Punggol,Sumang Walk,17.2,1,1,1,1,1,1,1,29.0
backyard griller,1.4048079529728883,103.90893937,4.1,1274.0,1,1,823612,Punggol,Punggol Drive,18.5,1,1,1,1,1,1,1,26.0
rise & grind coffee co.,1.402863325,103.9130712,4.4,366.0,1,1,820681,Punggol,Punggol Drive,17.3,1,1,1,1,1,1,1,29.0
seabay wok & grill,1.4022108,103.8923951165389,3.5,132.0,1,0,820231,Punggol,Sumang Lane,17.5,1,1,1,1,1,1,1,35.0
burgs by project warung,1.408637760309503,103.89911013653688,4.4,320.0,1,1,823308,Punggol,Punggol Walk,17.7,1,1,1,1,1,1,1,32.0
subway,1.3920855,103.9048743150339,4.5,1047.0,1,1,545082,Seng Kang,Rivervale Crescent,3.3,1,1,1,1,1,1,1,24.0
chef recipe,1.382130761648434,103.89739195,4.3,684.0,1,1,540266,Seng Kang,Compassvale Bow,15.9,1,1,1,1,1,1,1,29.0
tenderfresh express,1.3972645562231063,103.74689164239368,4.4,2412.0,1,1,689579,Choa Chu Kang,Yew Tee Close,18.9,1,1,1,1,1,1,1,24.0
western & nasi lemak by food project,1.38509328,103.90135871780458,4.3,45.0,1,1,540118,Seng Kang,Rivervale Drive,15.7,1,1,1,1,1,1,1,31.0
pizza hut,1.3913412733333332,103.7481375590909,4.1,447.0,1,1,680766,Choa Chu Kang,Choa Chu Kang North 5,18.9,1,1,1,1,1,1,1,24.0
the handburger,1.3921732424114168,103.90456005767136,4.2,259.0,3,1,545082,Seng Kang,Rivervale Crescent,3.3,1,1,1,1,1,1,1,33.0
ciao bella,1.3922851524442703,103.90456852094296,3.7,133.0,3,0,545082,Seng Kang,Rivervale Crescent,3.3,1,1,1,1,1,1,1,34.0
mix & match malls (food),1.4025670526018388,103.91309751835098,4.5,165.0,1,1,820681,Punggol,Punggol Drive,18.1,1,1,1,1,1,1,1,30.0
starbucks,1.3924825933450933,103.89494272553428,4.4,3547.0,3,1,545078,Seng Kang,Sengkang Square,16.5,1,1,1,1,1,1,1,24.0
fatty bom bom,1.4023708,103.90115737915038,4.2,3208.0,1,1,823273,Punggol,Punggol Place,17.3,1,1,1,1,1,1,1,29.0
char grill bar,1.4035215219191803,103.9062667,4.2,834.0,1,1,820301,Punggol,Punggol Central,17.0,1,1,1,1,1,1,1,31.0
chick n' grains,1.4105025091428869,103.9061261,3.6,153.0,1,1,823679,Punggol,Punggol Waterway,3.3,1,1,1,1,1,1,1,38.0
pastamania,1.3847813561661222,103.7449674,4.4,606.0,1,1,689812,Choa Chu Kang,Choa Chu Kang Avenue 4,3.3,1,1,1,1,1,1,1,26.0
